customer_id,customer_name,age,membership_tier,signup_date
2174,Customer_2174,62,Gold,2023-10-14
2175,Customer_2175,37,Silver,2023-04-02
2176,Customer_2176,73,Bronze,2023-04-16
2177,Customer_2177,66,Gold,2023-01-13
2178,Customer_2178,30,Gold,2023-05-26
2179,Customer_2179,78,Silver,2023-04-29
2180,Customer_2180,55,Gold,2023-07-22
2181,Customer_2181,66,Gold,2023-05-21
2182,Customer_2182,63,Bronze,2023-04-25
2183,Customer_2183,66,Bronze,2023-06-01
2184,Customer_2184,79,Gold,2023-02-26
2185,Customer_2185,25,Bronze,2023-06-06
2186,Customer_2186,60,Gold,2023-11-06
2187,Customer_2187,37,Silver,2023-05-13
2188,Customer_2188,77,Bronze,2023-06-12
2189,Customer_2189,50,Gold,2023-10-02
2190,Customer_2190,43,Gold,2023-07-02
2191,Customer_2191,56,Bronze,2023-03-18
2192,Customer_2192,38,Bronze,2023-11-21
2193,Customer_2193,70,Silver,2023-02-13
2194,Customer_2194,66,Gold,2023-07-25
2195,Customer_2195,79,Silver,2023-02-07
2196,Customer_2196,59,Silver,2023-11-14
2197,Customer_2197,60,Silver,2023-01-22
2198,Customer_2198,71,Bronze,2023-03-14
2199,Customer_2199,79,Silver,2023-08-29
2200,Customer_2200,58,Bronze,2023-06-03
2201,Customer_2201,26,Bronze,2023-08-25
2202,Customer_2202,41,Silver,2023-01-05
2203,Customer_2203,54,Silver,2023-08-09
2204,Customer_2204,66,Gold,2023-11-06
2205,Customer_2205,58,Silver,2023-03-27
2206,Customer_2206,34,Gold,2023-06-26
2207,Customer_2207,41,Silver,2023-09-16
2208,Customer_2208,38,Silver,2023-08-08
2209,Customer_2209,68,Silver,2023-02-07
2210,Customer_2210,76,Silver,2023-05-22
2211,Customer_2211,56,Gold,2023-08-23
2212,Customer_2212,72,Gold,2023-07-22
2213,Customer_2213,58,Silver,2023-11-25
2214,Customer_2214,56,Silver,2023-10-21
2215,Customer_2215,30,Gold,2023-06-21
2216,Customer_2216,28,Bronze,2023-05-05
2217,Customer_2217,63,Bronze,2023-11-22
2218,Customer_2218,36,Bronze,2023-03-06
2219,Customer_2219,28,Gold,2023-10-08
2220,Customer_2220,30,Gold,2023-09-29
2221,Customer_2221,63,Bronze,2023-09-01
2222,Customer_2222,62,Bronze,2023-01-15
2223,Customer_2223,18,Silver,2023-08-14
2224,Customer_2224,57,Gold,2023-05-11
2225,Customer_2225,61,Gold,2023-07-14
2226,Customer_2226,36,Bronze,2023-10-20
2227,Customer_2227,29,Bronze,2023-07-28
2228,Customer_2228,25,Gold,2023-04-23
2229,Customer_2229,25,Silver,2023-09-01
2230,Customer_2230,78,Bronze,2023-06-15
2231,Customer_2231,70,Gold,2023-07-10
2232,Customer_2232,62,Gold,2023-09-14
2233,Customer_2233,29,Silver,2023-11-23
2234,Customer_2234,78,Silver,2023-08-06
2235,Customer_2235,65,Bronze,2023-12-25
2236,Customer_2236,50,Bronze,2023-10-02
2237,Customer_2237,62,Bronze,2023-02-21
2238,Customer_2238,43,Gold,2023-06-07
2239,Customer_2239,56,Bronze,2023-12-29
2240,Customer_2240,45,Gold,2023-02-24
2241,Customer_2241,75,Bronze,2023-01-14
2242,Customer_2242,22,Silver,2023-09-26
2243,Customer_2243,25,Silver,2023-12-06
2244,Customer_2244,42,Gold,2023-03-31
2245,Customer_2245,44,Silver,2023-01-27
2246,Customer_2246,63,Gold,2023-03-30
2247,Customer_2247,40,Gold,2023-02-10
2248,Customer_2248,47,Silver,2023-10-31
2249,Customer_2249,62,Gold,2023-09-25
2250,Customer_2250,64,Silver,2023-05-18
2251,Customer_2251,40,Bronze,2023-01-06
2252,Customer_2252,66,Bronze,2023-08-30
2253,Customer_2253,64,Silver,2023-06-11
2254,Customer_2254,37,Silver,2023-06-29
2255,Customer_2255,35,Silver,2023-10-24
2256,Customer_2256,35,Silver,2023-01-06
2257,Customer_2257,19,Bronze,2023-09-28
2258,Customer_2258,21,Gold,2023-09-29
2259,Customer_2259,47,Gold,2023-06-05
2260,Customer_2260,50,Bronze,2023-03-26
2261,Customer_2261,53,Gold,2023-07-19
2262,Customer_2262,35,Bronze,2023-01-10
2263,Customer_2263,54,Gold,2023-05-18
2264,Customer_2264,36,Silver,2023-08-30
2265,Customer_2265,64,Silver,2023-07-20
2266,Customer_2266,45,Silver,2023-06-05
2267,Customer_2267,57,Bronze,2023-10-02
2268,Customer_2268,37,Bronze,2023-08-13
2269,Customer_2269,66,Gold,2023-03-09
2270,Customer_2270,50,Gold,2023-07-03
2271,Customer_2271,29,Gold,2023-07-14
2272,Customer_2272,75,Bronze,2023-02-11
2273,Customer_2273,68,Gold,2023-05-31
2274,Customer_2274,32,Silver,2023-03-25
2275,Customer_2275,58,Gold,2023-05-14
2276,Customer_2276,56,Silver,2023-11-05
2277,Customer_2277,19,Bronze,2023-12-20
2278,Customer_2278,46,Silver,2023-10-25
2279,Customer_2279,58,Silver,2023-01-30
2280,Customer_2280,27,Silver,2023-01-09
2281,Customer_2281,19,Bronze,2023-06-19
2282,Customer_2282,68,Bronze,2023-10-17
2283,Customer_2283,28,Bronze,2023-06-17
2284,Customer_2284,30,Bronze,2023-12-10
2285,Customer_2285,27,Gold,2023-05-25
2286,Customer_2286,31,Bronze,2023-08-16
2287,Customer_2287,35,Silver,2023-11-02
2288,Customer_2288,68,Bronze,2023-03-17
2289,Customer_2289,71,Gold,2023-08-11
2290,Customer_2290,26,Gold,2023-06-26
2291,Customer_2291,74,Gold,2023-07-08
2292,Customer_2292,56,Silver,2023-10-29
2293,Customer_2293,45,Bronze,2023-02-15
2294,Customer_2294,20,Bronze,2023-01-17
2295,Customer_2295,37,Bronze,2023-03-07
2296,Customer_2296,23,Silver,2023-12-26
2297,Customer_2297,44,Silver,2023-09-18
2298,Customer_2298,70,Gold,2023-05-03
2299,Customer_2299,19,Gold,2023-08-19
2300,Customer_2300,46,Bronze,2023-05-05
2301,Customer_2301,55,Silver,2023-04-22
2302,Customer_2302,20,Silver,2023-09-29
2303,Customer_2303,33,Bronze,2023-03-22
2304,Customer_2304,47,Bronze,2023-09-03
2305,Customer_2305,57,Gold,2023-12-13
2306,Customer_2306,19,Gold,2023-11-24
2307,Customer_2307,34,Gold,2023-08-03
2308,Customer_2308,58,Bronze,2023-12-18
2309,Customer_2309,79,Bronze,2023-08-23
2310,Customer_2310,29,Gold,2023-03-23
2311,Customer_2311,52,Gold,2023-10-21
2312,Customer_2312,60,Silver,2023-11-06
2313,Customer_2313,18,Silver,2023-03-17
2314,Customer_2314,72,Gold,2023-01-15
2315,Customer_2315,62,Gold,2023-08-08
2316,Customer_2316,32,Silver,2023-08-18
2317,Customer_2317,43,Gold,2023-09-22
2318,Customer_2318,54,Silver,2023-09-21
2319,Customer_2319,38,Silver,2023-04-20
2320,Customer_2320,79,Silver,2023-11-03
2321,Customer_2321,66,Bronze,2023-07-19
2322,Customer_2322,48,Bronze,2023-08-14
2323,Customer_2323,42,Gold,2023-07-04
2324,Customer_2324,40,Silver,2023-01-31
2325,Customer_2325,41,Bronze,2023-04-12
2326,Customer_2326,74,Gold,2023-09-16
2327,Customer_2327,55,Gold,2023-04-09
2328,Customer_2328,45,Gold,2023-12-05
2329,Customer_2329,38,Gold,2023-10-26
2330,Customer_2330,71,Gold,2023-10-12
2331,Customer_2331,60,Silver,2023-09-23
2332,Customer_2332,35,Gold,2023-05-20
2333,Customer_2333,53,Silver,2023-10-29
2334,Customer_2334,52,Bronze,2023-10-13
2335,Customer_2335,62,Gold,2023-12-16
2336,Customer_2336,72,Bronze,2023-08-04
2337,Customer_2337,26,Silver,2023-02-01
2338,Customer_2338,70,Silver,2023-10-30
2339,Customer_2339,55,Bronze,2023-03-29
2340,Customer_2340,75,Gold,2023-03-04
2341,Customer_2341,47,Gold,2023-10-06
2342,Customer_2342,77,Bronze,2023-03-15
2343,Customer_2343,61,Bronze,2023-11-02
2344,Customer_2344,51,Bronze,2023-05-04
2345,Customer_2345,49,Gold,2023-09-26
2346,Customer_2346,20,Gold,2023-10-12
2347,Customer_2347,20,Gold,2023-05-01
2348,Customer_2348,45,Bronze,2023-12-12
2349,Customer_2349,61,Gold,2023-07-31
2350,Customer_2350,32,Silver,2023-05-28
2351,Customer_2351,58,Bronze,2023-03-19
2352,Customer_2352,40,Gold,2023-12-31
2353,Customer_2353,57,Bronze,2023-01-14
2354,Customer_2354,28,Silver,2023-05-16
2355,Customer_2355,65,Silver,2023-10-31
2356,Customer_2356,49,Bronze,2023-10-07
2357,Customer_2357,75,Bronze,2023-03-20
2358,Customer_2358,76,Silver,2023-08-31
2359,Customer_2359,74,Bronze,2023-07-12
2360,Customer_2360,71,Silver,2023-08-30
2361,Customer_2361,53,Silver,2023-02-20
2362,Customer_2362,77,Gold,2023-08-20
2363,Customer_2363,50,Bronze,2023-09-16
2364,Customer_2364,41,Bronze,2023-08-06
2365,Customer_2365,56,Gold,2023-07-25
2366,Customer_2366,51,Silver,2023-11-10
2367,Customer_2367,73,Bronze,2023-11-07
2368,Customer_2368,45,Gold,2023-04-30
2369,Customer_2369,54,Gold,2023-03-21
2370,Customer_2370,24,Bronze,2023-02-11
2371,Customer_2371,21,Gold,2023-01-21
2372,Customer_2372,54,Silver,2023-01-10
2373,Customer_2373,73,Gold,2023-11-09
2374,Customer_2374,18,Silver,2023-06-02
2375,Customer_2375,18,Silver,2023-11-08
2376,Customer_2376,64,Bronze,2023-10-21
2377,Customer_2377,37,Gold,2023-03-27
2378,Customer_2378,36,Silver,2023-04-23
2379,Customer_2379,46,Silver,2023-07-08
2380,Customer_2380,27,Gold,2023-04-22
2381,Customer_2381,77,Silver,2023-06-24
2382,Customer_2382,35,Gold,2023-11-06
2383,Customer_2383,45,Bronze,2023-10-29
2384,Customer_2384,52,Silver,2023-01-04
2385,Customer_2385,60,Silver,2023-08-10
2386,Customer_2386,64,Gold,2023-08-09
2387,Customer_2387,48,Gold,2023-06-20
2388,Customer_2388,44,Gold,2023-11-14
2389,Customer_2389,79,Gold,2023-08-01
2390,Customer_2390,28,Silver,2023-09-10
2391,Customer_2391,66,Bronze,2023-05-04
2392,Customer_2392,66,Bronze,2023-05-08
2393,Customer_2393,55,Bronze,2023-08-01
2394,Customer_2394,22,Bronze,2023-04-22
2395,Customer_2395,25,Gold,2023-03-26
2396,Customer_2396,51,Silver,2023-01-04
2397,Customer_2397,65,Silver,2023-03-06
2398,Customer_2398,69,Silver,2023-11-14
2399,Customer_2399,73,Gold,2023-12-12
2400,Customer_2400,29,Silver,2023-04-30
2401,Customer_2401,55,Gold,2023-08-31
2402,Customer_2402,18,Silver,2023-05-17
2403,Customer_2403,48,Bronze,2023-09-04
2404,Customer_2404,21,Gold,2023-02-14
2405,Customer_2405,66,Silver,2023-05-26
2406,Customer_2406,62,Bronze,2023-06-25
2407,Customer_2407,67,Bronze,2023-02-11
2408,Customer_2408,22,Bronze,2023-10-24
2409,Customer_2409,47,Gold,2023-03-30
2410,Customer_2410,73,Gold,2023-08-06
2411,Customer_2411,41,Silver,2023-08-16
2412,Customer_2412,76,Bronze,2023-10-25
2413,Customer_2413,20,Silver,2023-10-18
2414,Customer_2414,28,Silver,2023-03-08
2415,Customer_2415,62,Bronze,2023-09-08
2416,Customer_2416,21,Silver,2023-02-10
2417,Customer_2417,43,Gold,2023-04-09
2418,Customer_2418,44,Silver,2023-11-02
2419,Customer_2419,63,Bronze,2023-12-26
2420,Customer_2420,71,Gold,2023-12-08
2421,Customer_2421,60,Gold,2023-03-20
2422,Customer_2422,44,Silver,2023-10-28
2423,Customer_2423,59,Silver,2023-07-18
2424,Customer_2424,68,Gold,2023-05-27
2425,Customer_2425,67,Silver,2023-04-16
2426,Customer_2426,23,Bronze,2023-07-12
2427,Customer_2427,76,Silver,2023-05-02
2428,Customer_2428,78,Silver,2023-03-18
2429,Customer_2429,32,Gold,2023-11-08
2430,Customer_2430,70,Silver,2023-04-22
2431,Customer_2431,47,Silver,2023-12-15
2432,Customer_2432,59,Silver,2023-10-24
2433,Customer_2433,54,Bronze,2023-06-19
2434,Customer_2434,75,Silver,2023-01-06
2435,Customer_2435,78,Bronze,2023-07-16
2436,Customer_2436,54,Bronze,2023-04-08
2437,Customer_2437,59,Bronze,2023-11-25
2438,Customer_2438,77,Bronze,2023-08-18
2439,Customer_2439,54,Gold,2023-06-17
2440,Customer_2440,52,Bronze,2023-10-24
2441,Customer_2441,40,Silver,2023-09-22
2442,Customer_2442,23,Bronze,2023-01-08
2443,Customer_2443,21,Silver,2023-06-21
2444,Customer_2444,35,Bronze,2023-12-26
2445,Customer_2445,77,Gold,2023-07-14
2446,Customer_2446,26,Bronze,2023-09-26
2447,Customer_2447,66,Bronze,2023-01-19
2448,Customer_2448,46,Gold,2023-12-20
2449,Customer_2449,30,Bronze,2023-12-18
2450,Customer_2450,76,Silver,2023-02-18
2451,Customer_2451,64,Bronze,2023-12-22
2452,Customer_2452,79,Bronze,2023-12-04
2453,Customer_2453,69,Bronze,2023-06-07
2454,Customer_2454,34,Gold,2023-03-07
2455,Customer_2455,62,Bronze,2023-12-13
2456,Customer_2456,49,Bronze,2023-02-28
2457,Customer_2457,65,Silver,2023-11-05
2458,Customer_2458,39,Bronze,2023-11-04
2459,Customer_2459,21,Bronze,2023-12-03
2460,Customer_2460,22,Bronze,2023-06-08
2461,Customer_2461,54,Bronze,2023-09-28
2462,Customer_2462,58,Silver,2023-05-01
2463,Customer_2463,66,Silver,2023-09-11
2464,Customer_2464,30,Gold,2023-09-18
2465,Customer_2465,51,Bronze,2023-05-15
2466,Customer_2466,62,Gold,2023-10-01
2467,Customer_2467,39,Gold,2023-02-25
2468,Customer_2468,70,Bronze,2023-11-27
2469,Customer_2469,76,Silver,2023-04-06
2470,Customer_2470,40,Silver,2023-04-24
2471,Customer_2471,68,Bronze,2023-12-23
2472,Customer_2472,20,Bronze,2023-01-28
2473,Customer_2473,59,Silver,2023-11-02
2474,Customer_2474,51,Bronze,2023-01-02
2475,Customer_2475,49,Bronze,2023-07-31
2476,Customer_2476,62,Bronze,2023-03-09
2477,Customer_2477,68,Silver,2023-05-08
2478,Customer_2478,75,Gold,2023-11-29
2479,Customer_2479,66,Gold,2023-01-24
2480,Customer_2480,38,Bronze,2023-09-10
2481,Customer_2481,63,Silver,2023-08-18
2482,Customer_2482,61,Bronze,2023-06-25
2483,Customer_2483,38,Silver,2023-08-09
2484,Customer_2484,61,Bronze,2023-02-05
2485,Customer_2485,28,Silver,2023-01-02
2486,Customer_2486,56,Silver,2023-12-27
2487,Customer_2487,21,Gold,2023-10-01
2488,Customer_2488,68,Bronze,2023-06-26
2489,Customer_2489,18,Gold,2023-09-21
2490,Customer_2490,45,Gold,2023-07-05
2491,Customer_2491,41,Silver,2023-01-15
2492,Customer_2492,78,Bronze,2023-10-06
2493,Customer_2493,52,Silver,2023-07-13
2494,Customer_2494,30,Silver,2023-07-17
2495,Customer_2495,64,Silver,2023-12-15
2496,Customer_2496,51,Bronze,2023-11-01
2497,Customer_2497,28,Bronze,2023-03-05
2498,Customer_2498,53,Silver,2023-10-17
2499,Customer_2499,68,Bronze,2023-01-18
2500,Customer_2500,78,Silver,2023-03-05
2501,Customer_2501,34,Bronze,2023-12-28
2502,Customer_2502,52,Bronze,2023-11-26
2503,Customer_2503,77,Gold,2023-12-24
2504,Customer_2504,35,Silver,2023-09-08
2505,Customer_2505,57,Gold,2023-01-17
2506,Customer_2506,39,Gold,2023-05-21
2507,Customer_2507,74,Silver,2023-11-04
2508,Customer_2508,41,Silver,2023-11-16
2509,Customer_2509,75,Bronze,2023-09-02
2510,Customer_2510,36,Silver,2023-10-17
2511,Customer_2511,54,Gold,2023-12-17
2512,Customer_2512,56,Gold,2023-03-28
2513,Customer_2513,38,Silver,2023-07-18
2514,Customer_2514,25,Gold,2023-12-24
2515,Customer_2515,45,Bronze,2023-06-10
2516,Customer_2516,22,Gold,2023-05-20
2517,Customer_2517,34,Bronze,2023-03-17
2518,Customer_2518,54,Gold,2023-01-19
2519,Customer_2519,53,Bronze,2023-11-26
2520,Customer_2520,71,Bronze,2023-02-19
2521,Customer_2521,36,Silver,2023-08-20
2522,Customer_2522,44,Bronze,2023-10-22
2523,Customer_2523,70,Silver,2023-01-12
2524,Customer_2524,51,Gold,2023-12-01
2525,Customer_2525,28,Gold,2023-01-15
2526,Customer_2526,71,Gold,2023-01-28
2527,Customer_2527,62,Bronze,2023-10-19
2528,Customer_2528,64,Gold,2023-11-17
2529,Customer_2529,29,Gold,2023-09-07
2530,Customer_2530,71,Silver,2023-04-08
2531,Customer_2531,38,Silver,2023-10-30
2532,Customer_2532,71,Gold,2023-12-03
2533,Customer_2533,28,Gold,2023-02-08
2534,Customer_2534,56,Bronze,2023-02-07
2535,Customer_2535,45,Bronze,2023-10-27
2536,Customer_2536,22,Gold,2023-06-28
2537,Customer_2537,34,Silver,2023-04-07
2538,Customer_2538,73,Gold,2023-10-09
2539,Customer_2539,37,Bronze,2023-08-26
2540,Customer_2540,58,Silver,2023-06-13
2541,Customer_2541,63,Silver,2023-04-07
2542,Customer_2542,75,Bronze,2023-09-14
2543,Customer_2543,29,Gold,2023-11-05
2544,Customer_2544,23,Gold,2023-09-19
2545,Customer_2545,34,Gold,2023-10-20
2546,Customer_2546,68,Bronze,2023-09-15
2547,Customer_2547,36,Silver,2023-09-06
2548,Customer_2548,43,Bronze,2023-09-02
2549,Customer_2549,65,Gold,2023-09-08
2550,Customer_2550,61,Bronze,2023-05-03
2551,Customer_2551,61,Silver,2023-11-21
2552,Customer_2552,69,Bronze,2023-06-18
2553,Customer_2553,49,Gold,2023-06-24
2554,Customer_2554,23,Silver,2023-09-26
2555,Customer_2555,72,Bronze,2023-07-23
2556,Customer_2556,75,Bronze,2023-11-21
2557,Customer_2557,53,Silver,2023-03-07
2558,Customer_2558,55,Silver,2023-11-11
2559,Customer_2559,28,Gold,2023-11-20
2560,Customer_2560,50,Silver,2023-02-28
2561,Customer_2561,79,Gold,2023-08-07
2562,Customer_2562,41,Bronze,2023-09-23
2563,Customer_2563,40,Gold,2023-05-21
2564,Customer_2564,32,Bronze,2023-08-24
2565,Customer_2565,44,Silver,2023-08-06
2566,Customer_2566,28,Bronze,2023-01-15
2567,Customer_2567,74,Silver,2023-10-29
2568,Customer_2568,68,Bronze,2023-05-18
2569,Customer_2569,67,Bronze,2023-08-20
2570,Customer_2570,34,Bronze,2023-03-30
2571,Customer_2571,68,Bronze,2023-03-18
2572,Customer_2572,70,Gold,2023-05-16
2573,Customer_2573,31,Bronze,2023-04-20
2574,Customer_2574,44,Gold,2023-12-19
2575,Customer_2575,35,Silver,2023-10-28
2576,Customer_2576,45,Silver,2023-04-01
2577,Customer_2577,68,Gold,2023-07-09
2578,Customer_2578,64,Silver,2023-03-14
2579,Customer_2579,64,Silver,2023-06-22
2580,Customer_2580,21,Bronze,2023-02-04
2581,Customer_2581,24,Bronze,2023-07-29
2582,Customer_2582,62,Bronze,2023-10-25
2583,Customer_2583,52,Gold,2023-05-13
2584,Customer_2584,65,Gold,2023-10-10
2585,Customer_2585,26,Silver,2023-07-17
2586,Customer_2586,25,Bronze,2023-02-01
2587,Customer_2587,69,Gold,2023-05-16
2588,Customer_2588,62,Gold,2023-09-05
2589,Customer_2589,34,Bronze,2023-12-25
2590,Customer_2590,34,Gold,2023-12-07
2591,Customer_2591,66,Bronze,2023-05-26
2592,Customer_2592,50,Silver,2023-11-30
2593,Customer_2593,49,Silver,2023-05-23
2594,Customer_2594,25,Silver,2023-08-22
2595,Customer_2595,36,Bronze,2023-02-13
2596,Customer_2596,55,Gold,2023-02-01
2597,Customer_2597,20,Silver,2023-08-19
2598,Customer_2598,76,Silver,2023-01-28
2599,Customer_2599,22,Silver,2023-06-09
2600,Customer_2600,30,Gold,2023-11-29
2601,Customer_2601,64,Gold,2023-07-26
2602,Customer_2602,63,Bronze,2023-01-18
2603,Customer_2603,78,Silver,2023-04-13
2604,Customer_2604,48,Gold,2023-03-11
2605,Customer_2605,72,Bronze,2023-04-29
2606,Customer_2606,33,Silver,2023-05-19
2607,Customer_2607,67,Gold,2023-06-09
2608,Customer_2608,49,Gold,2023-08-20
2609,Customer_2609,39,Bronze,2023-05-28
2610,Customer_2610,46,Silver,2023-12-19
2611,Customer_2611,39,Silver,2023-08-31
2612,Customer_2612,60,Gold,2023-02-04
2613,Customer_2613,20,Silver,2023-11-21
2614,Customer_2614,71,Bronze,2023-12-21
2615,Customer_2615,27,Gold,2023-08-27
2616,Customer_2616,59,Gold,2023-11-30
2617,Customer_2617,79,Bronze,2023-05-29
2618,Customer_2618,38,Gold,2023-04-21
2619,Customer_2619,33,Silver,2023-01-17
2620,Customer_2620,29,Silver,2023-08-14
2621,Customer_2621,19,Gold,2023-05-20
2622,Customer_2622,58,Bronze,2023-05-24
2623,Customer_2623,41,Bronze,2023-09-17
2624,Customer_2624,52,Silver,2023-08-05
2625,Customer_2625,73,Bronze,2023-06-11
2626,Customer_2626,47,Gold,2023-04-02
2627,Customer_2627,74,Gold,2023-06-23
2628,Customer_2628,47,Silver,2023-11-27
2629,Customer_2629,64,Silver,2023-07-24
2630,Customer_2630,52,Silver,2023-06-02
2631,Customer_2631,36,Bronze,2023-04-13
2632,Customer_2632,67,Gold,2023-07-21
2633,Customer_2633,25,Gold,2023-10-07
2634,Customer_2634,43,Gold,2023-03-06
2635,Customer_2635,66,Silver,2023-04-27
2636,Customer_2636,57,Gold,2023-06-02
2637,Customer_2637,24,Bronze,2023-06-05
2638,Customer_2638,47,Bronze,2023-06-13
2639,Customer_2639,24,Gold,2023-03-23
2640,Customer_2640,20,Silver,2023-01-06
2641,Customer_2641,18,Gold,2023-11-18
2642,Customer_2642,53,Bronze,2023-03-08
2643,Customer_2643,42,Bronze,2023-08-26
2644,Customer_2644,54,Bronze,2023-03-13
2645,Customer_2645,18,Gold,2023-04-05
2646,Customer_2646,32,Bronze,2023-10-31
2647,Customer_2647,54,Silver,2023-11-22
2648,Customer_2648,30,Gold,2023-03-19
2649,Customer_2649,57,Gold,2023-03-08
2650,Customer_2650,25,Bronze,2023-06-25
2651,Customer_2651,22,Bronze,2023-11-17
2652,Customer_2652,77,Silver,2023-06-21
2653,Customer_2653,26,Gold,2023-09-12
2654,Customer_2654,18,Bronze,2023-03-04
2655,Customer_2655,53,Silver,2023-10-29
2656,Customer_2656,52,Bronze,2023-09-03
2657,Customer_2657,19,Gold,2023-07-11
2658,Customer_2658,57,Bronze,2023-11-25
2659,Customer_2659,40,Gold,2023-03-12
2660,Customer_2660,26,Bronze,2023-08-17
2661,Customer_2661,51,Gold,2023-03-04
2662,Customer_2662,63,Silver,2023-10-24
2663,Customer_2663,31,Gold,2023-09-02
2664,Customer_2664,21,Silver,2023-01-07
2665,Customer_2665,47,Gold,2023-09-17
2666,Customer_2666,48,Silver,2023-03-30
2667,Customer_2667,55,Bronze,2023-06-26
2668,Customer_2668,28,Gold,2023-07-23
2669,Customer_2669,52,Bronze,2023-05-14
2670,Customer_2670,25,Silver,2023-03-23
2671,Customer_2671,20,Gold,2023-01-21
2672,Customer_2672,31,Gold,2023-05-08
2673,Customer_2673,77,Bronze,2023-07-14
2674,Customer_2674,30,Gold,2023-07-13
2675,Customer_2675,62,Gold,2023-07-03
2676,Customer_2676,49,Bronze,2023-09-04
2677,Customer_2677,51,Gold,2023-12-27
2678,Customer_2678,62,Bronze,2023-12-26
2679,Customer_2679,78,Bronze,2023-11-20
2680,Customer_2680,36,Bronze,2023-06-09
2681,Customer_2681,76,Bronze,2023-07-13
2682,Customer_2682,55,Bronze,2023-04-20
2683,Customer_2683,33,Silver,2023-03-07
2684,Customer_2684,19,Silver,2023-09-11
2685,Customer_2685,57,Bronze,2023-10-10
2686,Customer_2686,34,Silver,2023-03-01
2687,Customer_2687,72,Silver,2023-04-28
2688,Customer_2688,51,Gold,2023-02-13
2689,Customer_2689,59,Bronze,2023-07-29
2690,Customer_2690,77,Silver,2023-02-05
2691,Customer_2691,33,Gold,2023-01-19
2692,Customer_2692,55,Gold,2023-04-01
2693,Customer_2693,77,Bronze,2023-10-28
2694,Customer_2694,19,Bronze,2023-07-31
2695,Customer_2695,19,Gold,2023-08-10
2696,Customer_2696,43,Bronze,2023-08-05
2697,Customer_2697,30,Bronze,2023-08-11
2698,Customer_2698,73,Gold,2023-04-08
2699,Customer_2699,64,Gold,2023-01-19
2700,Customer_2700,48,Bronze,2023-10-24
2701,Customer_2701,77,Silver,2023-01-26
2702,Customer_2702,51,Bronze,2023-01-28
2703,Customer_2703,56,Silver,2023-03-05
2704,Customer_2704,20,Gold,2023-11-20
2705,Customer_2705,25,Silver,2023-08-11
2706,Customer_2706,40,Gold,2023-03-21
2707,Customer_2707,31,Bronze,2023-02-20
2708,Customer_2708,73,Bronze,2023-04-12
2709,Customer_2709,79,Gold,2023-06-25
2710,Customer_2710,72,Gold,2023-01-10
2711,Customer_2711,44,Gold,2023-08-25
2712,Customer_2712,71,Bronze,2023-04-10
2713,Customer_2713,46,Bronze,2023-08-16
2714,Customer_2714,56,Silver,2023-03-05
2715,Customer_2715,70,Gold,2023-01-19
2716,Customer_2716,56,Silver,2023-11-28
2717,Customer_2717,18,Bronze,2023-11-14
2718,Customer_2718,34,Silver,2023-05-21
2719,Customer_2719,58,Silver,2023-01-25
2720,Customer_2720,47,Bronze,2023-08-16
2721,Customer_2721,70,Bronze,2023-03-30
2722,Customer_2722,30,Gold,2023-04-02
2723,Customer_2723,38,Silver,2023-02-11
2724,Customer_2724,36,Bronze,2023-10-22
2725,Customer_2725,70,Bronze,2023-03-22
2726,Customer_2726,36,Silver,2023-04-17
2727,Customer_2727,74,Bronze,2023-04-21
2728,Customer_2728,42,Gold,2023-10-04
2729,Customer_2729,39,Gold,2023-08-02
2730,Customer_2730,48,Silver,2023-08-19
2731,Customer_2731,34,Gold,2023-11-02
2732,Customer_2732,72,Bronze,2023-05-01
2733,Customer_2733,40,Bronze,2023-05-14
2734,Customer_2734,49,Bronze,2023-11-02
2735,Customer_2735,79,Bronze,2023-07-27
2736,Customer_2736,27,Silver,2023-09-14
2737,Customer_2737,27,Gold,2023-07-04
2738,Customer_2738,53,Gold,2023-10-13
2739,Customer_2739,25,Bronze,2023-12-29
2740,Customer_2740,71,Silver,2023-06-29
2741,Customer_2741,69,Bronze,2023-02-17
2742,Customer_2742,37,Bronze,2023-03-28
2743,Customer_2743,49,Silver,2023-01-19
2744,Customer_2744,67,Silver,2023-02-15
2745,Customer_2745,31,Bronze,2023-02-25
2746,Customer_2746,67,Gold,2023-08-17
2747,Customer_2747,45,Bronze,2023-05-25
2748,Customer_2748,63,Gold,2023-04-02
2749,Customer_2749,69,Gold,2023-03-23
2750,Customer_2750,70,Silver,2023-08-13
2751,Customer_2751,41,Silver,2023-03-20
2752,Customer_2752,32,Bronze,2023-05-30
2753,Customer_2753,39,Gold,2023-12-27
2754,Customer_2754,47,Gold,2023-10-10
2755,Customer_2755,21,Bronze,2023-11-07
2756,Customer_2756,30,Bronze,2023-06-09
2757,Customer_2757,76,Bronze,2023-11-12
2758,Customer_2758,40,Silver,2023-12-31
2759,Customer_2759,25,Bronze,2023-06-05
2760,Customer_2760,35,Bronze,2023-06-05
2761,Customer_2761,29,Gold,2023-07-21
2762,Customer_2762,72,Bronze,2023-12-07
2763,Customer_2763,48,Gold,2023-12-08
2764,Customer_2764,31,Gold,2023-04-27
2765,Customer_2765,51,Silver,2023-06-03
2766,Customer_2766,35,Bronze,2023-12-30
2767,Customer_2767,73,Bronze,2023-11-27
2768,Customer_2768,51,Gold,2023-04-29
2769,Customer_2769,28,Silver,2023-07-18
2770,Customer_2770,58,Silver,2023-09-20
2771,Customer_2771,29,Bronze,2023-07-03
